service,folder,name,fullname,linkexists
monitoring,monitoring-container-health,container-health-enable-brownfield-02.png,monitoring-container-health/container-health-enable-brownfield-02.png,No
monitoring,monitoring-container-health,container-health-failed-icon.png,monitoring-container-health/container-health-failed-icon.png,No
monitoring,monitoring-container-health,container-health-green-icon.png,monitoring-container-health/container-health-green-icon.png,No
monitoring,monitoring-container-health,container-health-grey-icon.png,monitoring-container-health/container-health-grey-icon.png,No
monitoring,monitoring-container-health,container-health-log-search-example.png,monitoring-container-health/container-health-log-search-example.png,No
monitoring,monitoring-container-health,container-health-metric-percentile-filter.png,monitoring-container-health/container-health-metric-percentile-filter.png,No
monitoring,monitoring-container-health,container-health-node-metric-dropdown.png,monitoring-container-health/container-health-node-metric-dropdown.png,No
monitoring,monitoring-container-health,container-health-nodes-containerstotal.png,monitoring-container-health/container-health-nodes-containerstotal.png,No
monitoring,monitoring-container-health,container-health-nodes-tab.png,monitoring-container-health/container-health-nodes-tab.png,No
monitoring,monitoring-container-health,container-health-nodes-view.png,monitoring-container-health/container-health-nodes-view.png,No
monitoring,monitoring-container-health,container-health-ready-icon.png,monitoring-container-health/container-health-ready-icon.png,No
monitoring,monitoring-container-health,container-health-terminated-icon.png,monitoring-container-health/container-health-terminated-icon.png,No
monitoring,monitoring-container-health,container-health-view-logs.png,monitoring-container-health/container-health-view-logs.png,No
monitoring,monitoring-container-health,container-health-waiting-icon.png,monitoring-container-health/container-health-waiting-icon.png,No
monitoring,monitoring-container-health,container-performance-and-health-select-01.png,monitoring-container-health/container-performance-and-health-select-01.png,No
monitoring,monitoring-container-health,container-performance-and-health-view-03.png,monitoring-container-health/container-performance-and-health-view-03.png,No
monitoring,monitoring-container-health,container-performance-and-health-view-04.png,monitoring-container-health/container-performance-and-health-view-04.png,No
monitoring,monitoring-container-health,container-performance-and-health-view-05.png,monitoring-container-health/container-performance-and-health-view-05.png,No
monitoring,monitoring-container-health,container-performance-and-health-view-06.png,monitoring-container-health/container-performance-and-health-view-06.png,No
monitoring,monitoring-container-health,container-performance-and-health-view-07.png,monitoring-container-health/container-performance-and-health-view-07.png,No
monitoring,monitoring-container-health,container-performance-and-health-view-08.png,monitoring-container-health/container-performance-and-health-view-08.png,No
monitoring,monitoring-container-health,container-performance-and-health-view-09.png,monitoring-container-health/container-performance-and-health-view-09.png,No
monitoring,monitoring-container-health,container-performance-and-health-view-10.png,monitoring-container-health/container-performance-and-health-view-10.png,No
monitoring,monitoring-container-health,container-performance-and-health-view-logs-01.png,monitoring-container-health/container-performance-and-health-view-logs-01.png,No
monitoring,monitoring-container-health,create-new-workspace-01.png,monitoring-container-health/create-new-workspace-01.png,No
monitoring,monitoring-container-health,perspectives-preview-pane-01.png,monitoring-container-health/perspectives-preview-pane-01.png,No
monitoring,monitoring-container-insights-analyze,containers-clusters-tab.png,monitoring-container-insights-analyze/containers-clusters-tab.png,No
monitoring,monitoring-container-insights-analyze,containers-nodes-tab.png,monitoring-container-insights-analyze/containers-nodes-tab.png,No
monitoring,monitoring-container-insights-analyze,containers-search-example.png,monitoring-container-insights-analyze/containers-search-example.png,No
monitoring,monitoring-container-insights-analyze,containers-view-logs.png,monitoring-container-insights-analyze/containers-view-logs.png,No
monitoring,monitoring-container-insights-onboard,kubernetes-properties-01.png,monitoring-container-insights-onboard/kubernetes-properties-01.png,No
monitoring,monitoring-container-insights-onboard,kubernetes-toc-01.png,monitoring-container-insights-onboard/kubernetes-toc-01.png,No
monitoring,monitoring-container-insights-overview,solution-starting-points-01.png,monitoring-container-insights-overview/solution-starting-points-01.png,No
monitoring,monitoring-container-insights-overview,solution-starting-points-02.png,monitoring-container-insights-overview/solution-starting-points-02.png,No
monitoring,monitoring-container-insights-overview,solution-starting-points-example.png,monitoring-container-insights-overview/solution-starting-points-example.png,No
monitoring,monitoring-data-collection,activity-log-explorer.png,monitoring-data-collection/activity-log-explorer.png,No
monitoring,monitoring-data-collection,activity-logs.png,monitoring-data-collection/activity-logs.png,No
monitoring,monitoring-data-collection,app-insights.png,monitoring-data-collection/app-insights.png,No
monitoring,monitoring-data-collection,log-search.png,monitoring-data-collection/log-search.png,No
monitoring,monitoring-data-collection,logs-perf.png,monitoring-data-collection/logs-perf.png,No
monitoring,monitoring-data-collection,metrics.png,monitoring-data-collection/metrics.png,No
monitoring,monitoring-data-collection,metrics-input.png,monitoring-data-collection/metrics-input.png,No
monitoring,monitoring-data-collection,metrics-logs-overview.png,monitoring-data-collection/metrics-logs-overview.png,No
monitoring,monitoring-data-collection,metrics-output.png,monitoring-data-collection/metrics-output.png,No
monitoring,monitoring-data-collection,service-map.png,monitoring-data-collection/service-map.png,No
monitoring,monitoring-data-sources,monitoring-data-collection.png,monitoring-data-sources/monitoring-data-collection.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-act-log-blade.png,monitoring-get-started/monitor-act-log-blade.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-act-log-db.png,monitoring-get-started/monitor-act-log-db.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-act-log-pin.png,monitoring-get-started/monitor-act-log-pin.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-act-log-save.png,monitoring-get-started/monitor-act-log-save.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-alerts-add.png,monitoring-get-started/monitor-alerts-add.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-alerts-nopp.png,monitoring-get-started/monitor-alerts-nopp.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-blade-nav.png,monitoring-get-started/monitor-blade-nav.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-diaglogs-blade.png,monitoring-get-started/monitor-diaglogs-blade.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-diaglogs-detail.png,monitoring-get-started/monitor-diaglogs-detail.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-diaglogs-enable.png,monitoring-get-started/monitor-diaglogs-enable.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-final-dash.png,monitoring-get-started/monitor-final-dash.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-met-filter.png,monitoring-get-started/monitor-met-filter.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-metric-blade.png,monitoring-get-started/monitor-metric-blade.png,No
monitoring-and-diagnostics,monitoring-get-started,monitor-more-services.png,monitoring-get-started/monitor-more-services.png,No
monitoring-and-diagnostics,monitoring-metric-charts,001.png,monitoring-metric-charts/001.png,No
monitoring-and-diagnostics,monitoring-metric-charts,002.png,monitoring-metric-charts/002.png,No
monitoring-and-diagnostics,monitoring-metric-charts,003.png,monitoring-metric-charts/003.png,No
monitoring-and-diagnostics,monitoring-metric-charts,004.png,monitoring-metric-charts/004.png,No
monitoring-and-diagnostics,monitoring-metric-charts,005.png,monitoring-metric-charts/005.png,No
monitoring-and-diagnostics,monitoring-metric-charts,006.png,monitoring-metric-charts/006.png,No
monitoring-and-diagnostics,monitoring-metric-charts,007.png,monitoring-metric-charts/007.png,No
monitoring-and-diagnostics,monitoring-metric-charts,008.png,monitoring-metric-charts/008.png,No
monitoring-and-diagnostics,monitoring-metric-charts,009.png,monitoring-metric-charts/009.png,No
monitoring-and-diagnostics,monitoring-metric-charts,010.png,monitoring-metric-charts/010.png,No
monitoring-and-diagnostics,monitoring-metric-charts,011.png,monitoring-metric-charts/011.png,No
monitoring-and-diagnostics,monitoring-metric-charts,012.png,monitoring-metric-charts/012.png,No
monitoring-and-diagnostics,monitoring-metric-charts,013.png,monitoring-metric-charts/013.png,No
monitoring-and-diagnostics,monitoring-metric-charts,2017-09-17 16_51_06-Document3 - Word.png,monitoring-metric-charts/2017-09-17 16_51_06-Document3 - Word.png,No
monitoring,monitoring-overview,monitoring-products-overview.png,monitoring-overview/monitoring-products-overview.png,No
monitoring-and-diagnostics,monitoring-overview,monitoring-products-overview.png,monitoring-overview/monitoring-products-overview.png,No
monitoring-and-diagnostics,monitoring-overview-alerts,alert-detail -old-backup.png,monitoring-overview-alerts/alert-detail -old-backup.png,No
monitoring-and-diagnostics,monitoring-overview-alerts,all-alerts-page-old.png,monitoring-overview-alerts/all-alerts-page-old.png,No
monitoring-and-diagnostics,monitoring-overview-alerts,change-tate.png,monitoring-overview-alerts/change-tate.png,No
monitoring-and-diagnostics,monitoring-overview-alerts,smart-group-detail.png,monitoring-overview-alerts/smart-group-detail.png,No
monitoring-and-diagnostics,monitoring-overview-alerts-classic,alerts-classic-page.png,monitoring-overview-alerts-classic/alerts-classic-page.png,No
monitoring-and-diagnostics,monitoring-overview-azure-monitor,Monitoring_Azure_Resources-compute_v6.png,monitoring-overview-azure-monitor/Monitoring_Azure_Resources-compute_v6.png,No
monitoring-and-diagnostics,monitoring-overview-azure-monitor,Monitoring_Azure_Resources-non-compute_v6.png,monitoring-overview-azure-monitor/Monitoring_Azure_Resources-non-compute_v6.png,No
monitoring-and-diagnostics,monitoring-overview-azure-monitor,monitor-overview-ux2.png,monitoring-overview-azure-monitor/monitor-overview-ux2.png,No
monitoring-and-diagnostics,monitoring-overview-metrics,Metrics_Overview_v4.png,monitoring-overview-metrics/Metrics_Overview_v4.png,No
monitoring-and-diagnostics,monitoring-overview-metrics,MetricsOverview1.png,monitoring-overview-metrics/MetricsOverview1.png,No
monitoring-and-diagnostics,monitoring-overview-metrics,MetricsOverview2.png,monitoring-overview-metrics/MetricsOverview2.png,No
monitoring-and-diagnostics,monitoring-overview-metrics,MetricsOverview3.png,monitoring-overview-metrics/MetricsOverview3.png,No
monitoring-and-diagnostics,monitoring-overview-metrics,MetricsOverview4.png,monitoring-overview-metrics/MetricsOverview4.png,No
monitoring-and-diagnostics,monitoring-overview-metrics,MetricsOverview5.png,monitoring-overview-metrics/MetricsOverview5.png,No
monitoring-and-diagnostics,monitoring-overview-of-diagnostic-logs,enable-portal-existing.png,monitoring-overview-of-diagnostic-logs/enable-portal-existing.png,No
monitoring-and-diagnostics,monitoring-overview-of-diagnostic-logs,enable-portal-new.png,monitoring-overview-of-diagnostic-logs/enable-portal-new.png,No
monitoring-and-diagnostics,monitoring-overview-of-diagnostic-logs,manage-portal-blade.png,monitoring-overview-of-diagnostic-logs/manage-portal-blade.png,No
monitoring-and-diagnostics,monitoring-overview-of-diagnostic-logs,manage-portal-logs.png,monitoring-overview-of-diagnostic-logs/manage-portal-logs.png,No
monitoring-and-diagnostics,monitoring-overview-of-diagnostic-logs,manage-portal-nav.png,monitoring-overview-of-diagnostic-logs/manage-portal-nav.png,No
monitoring,monitoring-service-map,additional_configuration.png,monitoring-service-map/additional_configuration.png,No
monitoring,monitoring-service-map,alert-configuration.png,monitoring-service-map/alert-configuration.png,No
monitoring,monitoring-service-map,configuration-change-event.png,monitoring-service-map/configuration-change-event.png,No
monitoring,monitoring-service-map,machine-groups-select.png,monitoring-service-map/machine-groups-select.png,No
monitoring,monitoring-service-map,service-map-summary-tile.png,monitoring-service-map/service-map-summary-tile.png,No
monitoring,monitoring-service-map,service-map-symbol.png,monitoring-service-map/service-map-symbol.png,No
monitoring,monitoring-solution-office-365,configure.png,monitoring-solution-office-365/configure.png,No
monitoring,monitoring-solution-office-365,connected.png,monitoring-solution-office-365/connected.png,No
monitoring,monitoring-solutions,list-solutions-workspace.png,monitoring-solutions/list-solutions-workspace.png,No
monitoring,monitoring-solutions,marketplace.png,monitoring-solutions/marketplace.png,No
monitoring-and-diagnostics,monitoring-stream-diagnostic-logs-to-event-hubs,diagnostic-settings-blade_old.png,monitoring-stream-diagnostic-logs-to-event-hubs/diagnostic-settings-blade_old.png,No
monitoring-and-diagnostics,monitoring-stream-diagnostic-logs-to-event-hubs,log-categories.png,monitoring-stream-diagnostic-logs-to-event-hubs/log-categories.png,No
monitoring-and-diagnostics,monitoring-stream-diagnostic-logs-to-event-hubs,portal-export.png,monitoring-stream-diagnostic-logs-to-event-hubs/portal-export.png,No
monitoring-and-diagnostics,monitoring-stream-diagnostic-logs-to-log-analytics,diagnostic-settings-blade_old.png,monitoring-stream-diagnostic-logs-to-log-analytics/diagnostic-settings-blade_old.png,No
monitoring-and-diagnostics,monitoring-stream-diagnostic-logs-to-log-analytics,log-categories.png,monitoring-stream-diagnostic-logs-to-log-analytics/log-categories.png,No
monitoring-and-diagnostics,monitoring-stream-diagnostic-logs-to-log-analytics,portal-export.png,monitoring-stream-diagnostic-logs-to-log-analytics/portal-export.png,No
monitoring,monitoring-vminsights-health,all-alerts-change-state.png,monitoring-vminsights-health/all-alerts-change-state.png,No
monitoring,monitoring-vminsights-health,health-diagnostics-linuxvm-example.png,monitoring-vminsights-health/health-diagnostics-linuxvm-example.png,No
monitoring,monitoring-vminsights-health,top-health-issues-vm-01.png,monitoring-vminsights-health/top-health-issues-vm-01.png,No
monitoring,monitoring-vminsights-health,vminsights-aggregate-view-01.png,monitoring-vminsights-health/vminsights-aggregate-view-01.png,No
monitoring,monitoring-vminsights-health,vminsights-all-alerts-01.png,monitoring-vminsights-health/vminsights-all-alerts-01.png,No
monitoring,monitoring-vminsights-health,vminsights-health-page-01.png,monitoring-vminsights-health/vminsights-health-page-01.png,No
monitoring,monitoring-vminsights-health,vminsights-rollup-vms.png,monitoring-vminsights-health/vminsights-rollup-vms.png,No
monitoring,monitoring-vminsights-health,vminsights-rollup-vms-criticalstate.png,monitoring-vminsights-health/vminsights-rollup-vms-criticalstate.png,No
monitoring,monitoring-vminsights-maps,role-application-server.png,monitoring-vminsights-maps/role-application-server.png,No
monitoring,monitoring-vminsights-maps,role-database.png,monitoring-vminsights-maps/role-database.png,No
monitoring,monitoring-vminsights-maps,role-icons.png,monitoring-vminsights-maps/role-icons.png,No
monitoring,monitoring-vminsights-maps,role-ldap.png,monitoring-vminsights-maps/role-ldap.png,No
monitoring,monitoring-vminsights-maps,role-smb.png,monitoring-vminsights-maps/role-smb.png,No
monitoring,monitoring-vminsights-maps,role-web-server.png,monitoring-vminsights-maps/role-web-server.png,No
monitoring,monitoring-vminsights-onboard,onboard-vminsights-vm-portal.png,monitoring-vminsights-onboard/onboard-vminsights-vm-portal.png,No
monitoring,monitoring-vminsights-overview,vminsights-aggregate-vm-perspective.png,monitoring-vminsights-overview/vminsights-aggregate-vm-perspective.png,No
monitoring,monitoring-vminsights-overview,vminsights-aggregate-vm-perspective-01.png,monitoring-vminsights-overview/vminsights-aggregate-vm-perspective-01.png,No
monitoring,monitoring-vminsights-overview,vminsights-perspectives-01.png,monitoring-vminsights-overview/vminsights-perspectives-01.png,No
monitoring,monitoring-vminsights-overview,vminsights-perspectives-02.png,monitoring-vminsights-overview/vminsights-perspectives-02.png,No
monitoring,monitoring-vminsights-performance,vminsights-performance-aggview-03.png,monitoring-vminsights-performance/vminsights-performance-aggview-03.png,No
monitoring-and-diagnostics,monitor-quick-resource-metric-alert-portal,logic-app-metric-chart2.png,monitor-quick-resource-metric-alert-portal/logic-app-metric-chart2.png,No
monitoring-and-diagnostics,monitor-tutorial-archive-monitoring-data,guest-overview.png,monitor-tutorial-archive-monitoring-data/guest-overview.png,No
monitoring-and-diagnostics,monitor-tutorial-autoscale-performance-schedule,Scale-Out-Chart.png,monitor-tutorial-autoscale-performance-schedule/Scale-Out-Chart.png,No
application-insights,opencensus-go,0002-create.png,opencensus-go/0002-create.png,No
application-insights,opencensus-go,001-create-resource.png,opencensus-go/001-create-resource.png,No
application-insights,opencensus-go,002-create.png,opencensus-go/002-create.png,No
application-insights,opencensus-go,003-instrumentation-key.png,opencensus-go/003-instrumentation-key.png,No
application-insights,opencensus-go,004-batches-received.png,opencensus-go/004-batches-received.png,No
application-insights,opencensus-go,005-overview-live-metrics-stream.png,opencensus-go/005-overview-live-metrics-stream.png,No
application-insights,opencensus-go,006-stream.png,opencensus-go/006-stream.png,No
application-insights,opencensus-go,007-application-map.png,opencensus-go/007-application-map.png,No
application-insights,opencensus-go,008-performance.png,opencensus-go/008-performance.png,No
application-insights,opencensus-go,009-end-to-end-transaction.png,opencensus-go/009-end-to-end-transaction.png,No
application-insights,opencensus-python,0002-create.png,opencensus-python/0002-create.png,No
application-insights,opencensus-python,001-create-resource.png,opencensus-python/001-create-resource.png,No
application-insights,opencensus-python,002-create.png,opencensus-python/002-create.png,No
application-insights,opencensus-python,003-instrumentation-key.png,opencensus-python/003-instrumentation-key.png,No
application-insights,opencensus-python,004-batches-received.png,opencensus-python/004-batches-received.png,No
application-insights,opencensus-python,005-overview-live-metrics-stream.png,opencensus-python/005-overview-live-metrics-stream.png,No
application-insights,opencensus-python,006-stream.png,opencensus-python/006-stream.png,No
application-insights,opencensus-python,007-application-map.png,opencensus-python/007-application-map.png,No
application-insights,opencensus-python,008-performance.png,opencensus-python/008-performance.png,No
application-insights,opencensus-python,009-end-to-end-transaction.png,opencensus-python/009-end-to-end-transaction.png,No
azure-monitor,overview,alerts.png,overview/alerts.png,No
azure-monitor,overview,app-insights.png,overview/app-insights.png,No
azure-monitor,overview,autoscale.png,overview/autoscale.png,No
azure-monitor,overview,container-insights.png,overview/container-insights.png,No
azure-monitor,overview,dashboard.png,overview/dashboard.png,No
azure-monitor,overview,logs.png,overview/logs.png,No
azure-monitor,overview,metrics.png,overview/metrics.png,No
azure-monitor,overview,metrics-logs.png,overview/metrics-logs.png,No
azure-monitor,overview,overview.png,overview/overview.png,No
azure-monitor,overview,power-bi.png,overview/power-bi.png,No
azure-monitor,overview,resource-metrics.png,overview/resource-metrics.png,No
azure-monitor,overview,tiers.png,overview/tiers.png,No
azure-monitor,overview,view.png,overview/view.png,No
azure-monitor,overview,vm-insights.png,overview/vm-insights.png,No
monitoring-and-diagnostics,partner-logos,alertlogic.png,partner-logos/alertlogic.png,No
monitoring-and-diagnostics,partner-logos,appdynamics.png,partner-logos/appdynamics.png,No
monitoring-and-diagnostics,partner-logos,atlassian.png,partner-logos/atlassian.png,No
monitoring-and-diagnostics,partner-logos,circonus.png,partner-logos/circonus.png,No
monitoring-and-diagnostics,partner-logos,cloudhealth.png,partner-logos/cloudhealth.png,No
monitoring-and-diagnostics,partner-logos,cloudmonix.png,partner-logos/cloudmonix.png,No
monitoring-and-diagnostics,partner-logos,cloudyn.png,partner-logos/cloudyn.png,No
monitoring-and-diagnostics,partner-logos,datadog.png,partner-logos/datadog.png,No
monitoring-and-diagnostics,partner-logos,dynatrace.png,partner-logos/dynatrace.png,No
monitoring-and-diagnostics,partner-logos,grafana.png,partner-logos/grafana.png,No
monitoring-and-diagnostics,partner-logos,influxdata.png,partner-logos/influxdata.png,No
monitoring-and-diagnostics,partner-logos,logicmonitor.png,partner-logos/logicmonitor.png,No
monitoring-and-diagnostics,partner-logos,moogsoft.png,partner-logos/moogsoft.png,No
monitoring-and-diagnostics,partner-logos,newrelic.png,partner-logos/newrelic.png,No
monitoring-and-diagnostics,partner-logos,opsgenie.png,partner-logos/opsgenie.png,No
monitoring-and-diagnostics,partner-logos,pagerduty.png,partner-logos/pagerduty.png,No
monitoring-and-diagnostics,partner-logos,qradar.png,partner-logos/qradar.png,No
monitoring-and-diagnostics,partner-logos,sciencelogic.png,partner-logos/sciencelogic.png,No
monitoring-and-diagnostics,partner-logos,signalfx.png,partner-logos/signalfx.png,No
monitoring-and-diagnostics,partner-logos,signl4.png,partner-logos/signl4.png,No
monitoring-and-diagnostics,partner-logos,splunk.png,partner-logos/splunk.png,No
monitoring-and-diagnostics,partner-logos,sumologic.png,partner-logos/sumologic.png,No
monitoring-and-diagnostics,partner-logos,turbonomic.png,partner-logos/turbonomic.png,No
application-insights,quick-monitor-portal,001.png,quick-monitor-portal/001.png,No
application-insights,quick-monitor-portal,add-application-insights.png,quick-monitor-portal/add-application-insights.png,No
application-insights,quick-monitor-portal,application-map.png,quick-monitor-portal/application-map.png,No
application-insights,quick-monitor-portal,live-stream-01.png,quick-monitor-portal/live-stream-01.png,No
application-insights,quick-monitor-portal,live-stream-menu.png,quick-monitor-portal/live-stream-menu.png,No
application-insights,quick-monitor-portal,tiles.png,quick-monitor-portal/tiles.png,No
azure-monitor,visualizations,dashboard.png,visualizations/dashboard.png,No
azure-monitor,visualizations,grafana.png,visualizations/grafana.png,No
azure-monitor,visualizations,power-bi.png,visualizations/power-bi.png,No
azure-monitor,visualizations,view.png,visualizations/view.png,No
azure-monitor,visualizations,workbook.png,visualizations/workbook.png,No
